Date, Open, High, Low,Close
05/23/95,3291.8,3291.78,3291.78,3291.8
05/22/95,3284.5,3284.47,3284.47,3284.5
05/19/95,3261,3261,3261,3261
05/18/95,3285.8,3285.8,3285.8,3285.8
05/17/95,3297.4,3297.4,3297.4,3297.4
05/16/95,3300.8,3300.8,3300.8,3300.8
05/15/95,3310.7,3310.7,3310.7,3310.7
05/12/95,3310.3,3310.3,3310.3,3310.3
05/11/95,3317.9,3317.9,3317.9,3317.9
05/10/95,3290.1,3290.1,3290.1,3290.1
05/09/95,3261.2,3261.2,3261.2,3261.2
05/05/95,3251.7,3251.7,3251.7,3251.7
05/04/95,3264.3,3264.33,3264.33,3264.3
05/03/95,3262.6,3262.61,3262.61,3262.6
05/02/95,3248.2,3248.21,3248.21,3248.2
05/01/95,3220.4,3220.38,3220.38,3220.4
04/28/95,3216.7,3216.7,3216.7,3216.7
04/27/95,3217.6,3217.6,3217.6,3217.6
04/26/95,3226.2,3226.2,3226.2,3226.2
04/25/95,3214.9,3214.9,3214.9,3214.9
04/24/95,3209.3,3209.3,3209.3,3209.3
04/21/95,3199.9,3199.9,3199.9,3199.9
04/20/95,3174.7,3174.7,3174.7,3174.7
04/19/95,3170.1,3170.1,3170.1,3170.1
04/18/95,3194.5,3194.51,3194.51,3194.5
04/13/95,3208.8,3208.8,3208.8,3208.8
04/12/95,3209.8,3209.8,3209.8,3209.8
04/11/95,3190.9,3190.9,3190.9,3190.9
04/10/95,3204.2,3204.2,3204.2,3204.2
04/07/95,3210.9,3210.9,3210.9,3210.9
04/06/95,3200.9,3200.85,3200.85,3200.9
04/05/95,3190.2,3190.15,3190.15,3190.2
04/04/95,3188.1,3188.1,3188.1,3188.1
04/03/95,3143.1,3143.1,3143.1,3143.1
03/31/95,3137.9,3137.9,3137.9,3137.9
03/30/95,3176.2,3176.2,3176.2,3176.2
03/29/95,3142.3,3142.3,3142.3,3142.3
03/28/95,3128.3,3128.3,3128.3,3128.3
03/27/95,3149.8,3149.8,3149.8,3149.8
03/24/95,3153.4,3153.4,3153.4,3153.4
03/23/95,3136.4,3136.4,3136.4,3136.4
03/22/95,3139.7,3139.69,3139.69,3139.7
03/21/95,3135,3134.96,3134.96,3135
03/20/95,3124.2,3124.22,3124.22,3124.2
03/17/95,3089.3,3089.33,3089.33,3089.3
03/16/95,3094.1,3094.14,3094.14,3094.1
03/15/95,3047,3047,3047,3047
03/14/95,3050.6,3050.6,3050.6,3050.6
03/13/95,3011.8,3011.8,3011.8,3011.8
03/10/95,3021.1,3021.1,3021.1,3021.1
03/09/95,2986.9,2986.92,2986.92,2986.9
03/08/95,2992.1,2992.1,2992.1,2992.1
03/07/95,2977,2976.97,2976.97,2977
03/06/95,3001.9,3001.9,3001.9,3001.9
03/03/95,3025.1,3025.1,3025.1,3025.1
03/02/95,3038.2,3038.2,3038.2,3038.2
03/01/95,3041.2,3041.2,3041.2,3041.2
02/28/95,3009.3,3009.3,3009.3,3009.3
02/27/95,3025.3,3025.3,3025.3,3025.3
02/24/95,3037.7,3037.67,3037.67,3037.7
02/23/95,3049.3,3049.3,3049.3,3049.3
02/22/95,3019.5,3019.5,3019.5,3019.5
02/21/95,3023.4,3023.4,3023.4,3023.4
02/20/95,3018.6,3018.6,3018.6,3018.6
02/17/95,3044.2,3044.2,3044.2,3044.2
02/16/95,3051.1,3051.1,3051.1,3051.1
02/15/95,3074.9,3074.9,3074.9,3074.9
02/14/95,3071.3,3071.3,3071.3,3071.3
02/13/95,3081.1,3081.1,3081.1,3081.1
02/10/95,3109.9,3109.9,3109.9,3109.9
02/09/95,3099,3098.97,3098.97,3099
02/08/95,3072.5,3072.5,3072.5,3072.5
02/07/95,3072.7,3072.7,3072.7,3072.7
02/06/95,3062,3062,3062,3062
02/03/95,3059.7,3059.7,3059.7,3059.7
02/02/95,3034.7,3034.7,3034.7,3034.7
02/01/95,3017.3,3017.3,3017.3,3017.3
01/31/95,2991.6,2991.6,2991.6,2991.6
01/30/95,2995.9,2995.9,2995.9,2995.9
01/27/95,3022.2,3022.2,3022.2,3022.2
01/26/95,3007.3,3007.27,3007.27,3007.3
01/25/95,2982.2,2982.18,2982.18,2982.2
01/24/95,2969,2968.97,2968.97,2969
01/23/95,2954.2,2954.18,2954.18,2954.2
01/20/95,2995,2995,2995,2995
01/19/95,3028.6,3028.6,3028.6,3028.6
01/18/95,3054.9,3054.9,3054.9,3054.9
01/17/95,3054.4,3054.4,3054.4,3054.4
01/16/95,3076.7,3076.7,3076.7,3076.7
01/13/95,3048.3,3048.3,3048.3,3048.3
01/12/95,3033.2,3033.2,3033.2,3033.2
01/11/95,3049.4,3049.4,3049.4,3049.4
01/10/95,3060.4,3060.4,3060.4,3060.4
01/09/95,3055.8,3055.8,3055.8,3055.8
01/06/95,3065,3065,3065,3065
01/05/95,3032.3,3032.3,3032.3,3032.3
01/04/95,3051.6,3051.6,3051.6,3051.6
01/03/95,3065.7,3065.7,3065.7,3065.7
12/30/94,3065.5,3065.54,3065.54,3065.5
12/29/94,3065.6,3065.65,3065.65,3065.6
12/28/94,3095.8,3095.81,3095.81,3095.8
12/23/94,3083.4,3083.4,3083.4,3083.4
12/22/94,3091.7,3091.7,3091.7,3091.7
12/21/94,3070.4,3070.4,3070.4,3070.4
12/20/94,3058.1,3058.1,3058.1,3058.1
12/19/94,3034.4,3034.44,3034.44,3034.4
12/16/94,3013.6,3013.6,3013.6,3013.6
12/15/94,2973.4,2973.4,2973.4,2973.4
12/14/94,2980.6,2980.6,2980.6,2980.6
12/13/94,2946.4,2946.4,2946.4,2946.4
12/12/94,2943.4,2943.4,2943.4,2943.4
12/09/94,2977.3,2977.3,2977.3,2977.3
12/08/94,3013.8,3013.8,3013.8,3013.8
12/07/94,3012.5,3012.5,3012.5,3012.5
12/06/94,3016.1,3016.1,3016.1,3016.1
12/05/94,3033.5,3033.5,3033.5,3033.5
12/02/94,3017.3,3017.34,3017.34,3017.3
12/01/94,3039.6,3039.65,3039.65,3039.6
11/30/94,3081.4,3081.4,3081.4,3081.4
11/29/94,3061.1,3061.1,3061.1,3061.1
11/28/94,3047.1,3047.1,3047.1,3047.1
11/25/94,3033.5,3033.5,3033.5,3033.5
11/24/94,3036.6,3036.6,3036.6,3036.6
11/23/94,3027.5,3027.5,3027.5,3027.5
11/22/94,3078.7,3078.7,3078.7,3078.7
11/21/94,3121,3121,3121,3121
11/18/94,3131,3131,3131,3131
11/17/94,3127.5,3127.5,3127.5,3127.5
11/16/94,3146.5,3146.5,3146.5,3146.5
11/15/94,3135.4,3135.4,3135.4,3135.4
11/14/94,3095.3,3095.3,3095.3,3095.3
11/11/94,3075.9,3075.9,3075.9,3075.9
11/10/94,3103.5,3103.5,3103.5,3103.5
11/09/94,3099.6,3099.6,3099.6,3099.6
11/08/94,3063.8,3063.8,3063.8,3063.8
11/07/94,3065.8,3065.8,3065.8,3065.8
11/04/94,3097.6,3097.61,3097.61,3097.6
11/03/94,3104.4,3104.36,3104.36,3104.4
11/02/94,3081.3,3081.34,3081.34,3081.3
11/01/94,3096.3,3096.29,3096.29,3096.3
10/31/94,3097.4,3097.42,3097.42,3097.4
10/28/94,3083.8,3083.79,3083.79,3083.8
10/27/94,3029.6,3029.6,3029.6,3029.6
10/26/94,2999.9,2999.9,2999.9,2999.9
10/25/94,3000.9,3000.9,3000.9,3000.9
10/24/94,3029.1,3029.1,3029.1,3029.1
10/21/94,3032.8,3032.8,3032.8,3032.8
10/20/94,3063.2,3063.2,3063.2,3063.2
10/19/94,3060.8,3060.8,3060.8,3060.8
10/18/94,3085.3,3085.3,3085.3,3085.3
10/17/94,3120.2,3120.2,3120.2,3120.2
10/14/94,3106.7,3106.7,3106.7,3106.7
10/13/94,3141.9,3141.9,3141.9,3141.9
10/12/94,3100.5,3100.5,3100.5,3100.5
10/11/94,3073,3073,3073,3073
10/10/94,3032.3,3032.3,3032.3,3032.3
10/07/94,2998.7,2998.68,2998.68,2998.7
10/06/94,2984.4,2984.37,2984.37,2984.4
10/05/94,2956.3,2956.31,2956.31,2956.3
10/04/94,3001.8,3001.76,3001.76,3001.8
10/03/94,2983.5,2983.47,2983.47,2983.5
09/30/94,3026.3,3026.3,3026.3,3026.3
09/29/94,2992.5,2992.5,2992.5,2992.5
09/28/94,3038.7,3038.7,3038.7,3038.7
09/27/94,3008.5,3008.54,3008.54,3008.5
09/26/94,2999.8,2999.83,2999.83,2999.8
09/23/94,3028.2,3028.2,3028.2,3028.2
09/22/94,3021.2,3021.2,3021.2,3021.2
09/21/94,3014.8,3014.8,3014.8,3014.8
09/20/94,3037.3,3037.3,3037.3,3037.3
09/19/94,3079.1,3079.1,3079.1,3079.1
09/16/94,3065.1,3065.1,3065.1,3065.1
09/15/94,3112.7,3112.7,3112.7,3112.7
09/14/94,3079.8,3079.8,3079.8,3079.8
09/13/94,3121.4,3121.4,3121.4,3121.4
09/12/94,3128.8,3128.8,3128.8,3128.8
09/09/94,3139.3,3139.3,3139.3,3139.3
09/08/94,3180,3180.01,3180.01,3180
09/07/94,3203.9,3203.85,3203.85,3203.9
09/06/94,3205.4,3205.43,3205.43,3205.4
09/05/94,3241.5,3241.46,3241.46,3241.5
09/02/94,3222.7,3222.68,3222.68,3222.7
09/01/94,3216.5,3216.5,3216.5,3216.5
08/31/94,3251.3,3251.3,3251.3,3251.3
08/30/94,3249.6,3249.6,3249.6,3249.6
08/26/94,3265.1,3265.1,3265.1,3265.1
08/25/94,3234.2,3234.2,3234.2,3234.2
08/24/94,3205.2,3205.2,3205.2,3205.2
08/23/94,3175.1,3175.1,3175.1,3175.1
08/22/94,3171.3,3171.3,3171.3,3171.3
08/19/94,3191.4,3191.4,3191.4,3191.4
08/18/94,3182.6,3182.6,3182.6,3182.6
08/17/94,3190.3,3190.3,3190.3,3190.3
08/16/94,3147.3,3147.3,3147.3,3147.3
08/15/94,3142.2,3142.2,3142.2,3142.2
08/12/94,3142.3,3142.3,3142.3,3142.3
08/11/94,3138.2,3138.2,3138.2,3138.2
08/10/94,3167,3167,3167,3167
08/09/94,3168.6,3168.6,3168.6,3168.6
08/08/94,3171.9,3171.9,3171.9,3171.9
08/05/94,3167.5,3167.5,3167.5,3167.5
08/04/94,3150.5,3150.5,3150.5,3150.5
08/03/94,3160.4,3160.4,3160.4,3160.4
08/02/94,3157.5,3157.5,3157.5,3157.5
08/01/94,3097.4,3097.4,3097.4,3097.4
07/29/94,3082.6,3082.6,3082.6,3082.6
07/28/94,3095.9,3095.9,3095.9,3095.9
07/27/94,3082.3,3082.34,3082.34,3082.3
07/26/94,3117.2,3117.18,3117.18,3117.2
07/25/94,3106.1,3106.15,3106.15,3106.1
07/22/94,3114.7,3114.69,3114.69,3114.7
07/21/94,3095.1,3095.13,3095.13,3095.1
07/20/94,3077.2,3077.2,3077.2,3077.2
07/19/94,3091.3,3091.3,3091.3,3091.3
07/18/94,3082,3082,3082,3082
07/15/94,3074.8,3074.78,3074.78,3074.8
07/14/94,3050.4,3050.38,3050.38,3050.4
07/13/94,3005.3,3005.32,3005.32,3005.3
07/12/94,2963.9,2963.91,2963.91,2963.9
07/11/94,2983.8,2983.8,2983.8,2983.8
07/08/94,2962.4,2962.4,2962.4,2962.4
07/07/94,2964.4,2964.4,2964.4,2964.4
07/06/94,2946.7,2946.7,2946.7,2946.7
07/05/94,2965,2965,2965,2965
07/04/94,2970.4,2970.44,2970.44,2970.4
07/01/94,2936.4,2936.4,2936.4,2936.4
06/30/94,2919.2,2919.2,2919.2,2919.2
06/29/94,2946.3,2946.3,2946.3,2946.3
06/28/94,2909,2909,2909,2909
06/27/94,2899.9,2899.9,2899.9,2899.9
06/24/94,2876.6,2876.6,2876.6,2876.6
06/23/94,2942.4,2942.4,2942.4,2942.4
06/22/94,2960.4,2960.4,2960.4,2960.4
06/21/94,2940.2,2940.2,2940.2,2940.2
06/20/94,2971.1,2971.1,2971.1,2971.1
06/17/94,3022.9,3022.94,3022.94,3022.9
06/16/94,3030.1,3030.08,3030.08,3030.1
06/15/94,3045.8,3045.82,3045.82,3045.8
06/14/94,3039.6,3039.63,3039.63,3039.6
06/13/94,3016.3,3016.34,3016.34,3016.3
06/10/94,3055.9,3055.9,3055.9,3055.9
06/09/94,3028.9,3028.9,3028.9,3028.9
06/08/94,3038.2,3038.2,3038.2,3038.2
06/07/94,3004.8,3004.8,3004.8,3004.8
06/06/94,3009.4,3009.4,3009.4,3009.4
06/03/94,2997.8,2997.8,2997.8,2997.8
06/02/94,2980.8,2980.8,2980.8,2980.8
06/01/94,2931.9,2931.9,2931.9,2931.9
05/31/94,2970.5,2970.5,2970.5,2970.5
05/27/94,2966.4,2966.4,2966.4,2966.4
05/26/94,3019.7,3019.7,3019.7,3019.7
05/25/94,3020.7,3020.7,3020.7,3020.7
05/24/94,3089.1,3089.1,3089.1,3089.1
05/23/94,3108.4,3108.4,3108.4,3108.4
05/20/94,3127.3,3127.28,3127.28,3127.3
05/19/94,3122.8,3122.81,3122.81,3122.8
05/18/94,3116.5,3116.51,3116.51,3116.5
05/17/94,3123.5,3123.51,3123.51,3123.5
05/16/94,3115.6,3115.6,3115.6,3115.6
05/13/94,3119.2,3119.2,3119.2,3119.2
05/12/94,3137.8,3137.8,3137.8,3137.8
05/11/94,3130.5,3130.5,3130.5,3130.5
05/10/94,3136.3,3136.3,3136.3,3136.3
05/09/94,3097.8,3097.8,3097.8,3097.8
05/06/94,3106,3106,3106,3106
05/05/94,3106,3106,3106,3106
05/04/94,3070.5,3070.5,3070.5,3070.5
05/03/94,3100,3100,3100,3100
04/29/94,3125.3,3125.3,3125.3,3125.3
04/28/94,3129.9,3129.9,3129.9,3129.9
04/27/94,3150,3150,3150,3150
04/26/94,3125.3,3125.3,3125.3,3125.3
04/25/94,3106.1,3106.1,3106.1,3106.1
04/22/94,3133.7,3133.7,3133.7,3133.7
04/21/94,3101.2,3101.24,3101.24,3101.2
04/20/94,3098.3,3098.34,3098.34,3098.3
04/19/94,3128,3128.01,3128.01,3128
04/18/94,3138.2,3138.16,3138.16,3138.2
04/15/94,3168.3,3168.3,3168.3,3168.3
04/14/94,3131.7,3131.7,3131.7,3131.7
04/13/94,3145.8,3145.8,3145.8,3145.8
04/12/94,3159.1,3159.1,3159.1,3159.1
04/11/94,3149.4,3149.4,3149.4,3149.4
04/08/94,3120.8,3120.8,3120.8,3120.8
04/07/94,3129,3129,3129,3129
04/06/94,3131.5,3131.5,3131.5,3131.5
04/05/94,3116.2,3116.2,3116.2,3116.2
03/31/94,3086.4,3086.4,3086.4,3086.4
03/30/94,3092.4,3092.4,3092.4,3092.4
03/29/94,3123.4,3123.4,3123.4,3123.4
03/28/94,3129.5,3129.5,3129.5,3129.5
03/25/94,3129,3128.98,3128.98,3129
03/24/94,3121.7,3121.71,3121.71,3121.7
03/23/94,3155.3,3155.3,3155.3,3155.3
03/22/94,3201.5,3201.52,3201.52,3201.5
03/21/94,3198,3197.98,3197.98,3198
03/18/94,3218.1,3218.1,3218.1,3218.1
03/17/94,3255.7,3255.7,3255.7,3255.7
03/16/94,3242.9,3242.9,3242.9,3242.9
03/15/94,3267.4,3267.4,3267.4,3267.4
03/14/94,3233.4,3233.4,3233.4,3233.4
03/11/94,3191.9,3191.9,3191.9,3191.9
03/10/94,3233.9,3233.9,3233.9,3233.9
03/09/94,3246.7,3246.7,3246.7,3246.7
03/08/94,3264.4,3264.4,3264.4,3264.4
03/07/94,3305.9,3305.91,3305.91,3305.9
03/04/94,3278,3278,3278,3278
03/03/94,3246.5,3246.5,3246.5,3246.5
03/02/94,3248.1,3248.09,3248.09,3248.1
03/01/94,3270.6,3270.6,3270.6,3270.6
02/28/94,3328.1,3328.1,3328.1,3328.1
02/25/94,3281.2,3281.2,3281.2,3281.2
02/24/94,3267.5,3267.46,3267.46,3267.5
02/23/94,3341.9,3341.86,3341.86,3341.9
02/22/94,3333.7,3333.75,3333.75,3333.7
02/21/94,3350.3,3350.26,3350.26,3350.3
02/18/94,3382.6,3382.6,3382.6,3382.6
02/17/94,3425.3,3425.3,3425.3,3425.3
02/16/94,3417.7,3417.73,3417.73,3417.7
02/15/94,3393.2,3393.16,3393.16,3393.2
02/14/94,3363.5,3363.53,3363.53,3363.5
02/11/94,3378.9,3378.87,3378.87,3378.9
02/10/94,3407,3406.95,3406.95,3407
02/09/94,3429.1,3429.11,3429.11,3429.1
02/08/94,3440.2,3440.2,3440.2,3440.2
02/07/94,3419.1,3419.07,3419.07,3419.1
02/04/94,3475.4,3475.44,3475.44,3475.4
02/03/94,3491.5,3491.48,3491.48,3491.5
02/02/94,3520.3,3520.27,3520.27,3520.3
02/01/94,3481.5,3481.47,3481.47,3481.5
01/31/94,3491.8,3491.83,3491.83,3491.8
01/28/94,3447.4,3447.45,3447.45,3447.4
01/27/94,3427.3,3427.25,3427.25,3427.3
01/26/94,3436.1,3436.08,3436.08,3436.1
01/25/94,3444,3443.97,3443.97,3444
01/24/94,3481.4,3481.42,3481.42,3481.4
01/21/94,3484.2,3484.21,3484.21,3484.2
01/20/94,3470,3469.99,3469.99,3470
01/19/94,3475.1,3475.15,3475.15,3475.1
01/18/94,3437,3437.01,3437.01,3437
01/17/94,3407.8,3407.83,3407.83,3407.8
01/14/94,3400.6,3400.56,3400.56,3400.6
01/13/94,3360,3360.01,3360.01,3360
01/12/94,3372,3372.02,3372.02,3372
01/11/94,3413.8,3413.77,3413.77,3413.8
01/10/94,3440.6,3440.58,3440.58,3440.6
01/07/94,3446,3445.98,3445.98,3446
01/06/94,3403,3403.04,3403.04,3403
01/05/94,3379.2,3379.22,3379.22,3379.2
01/04/94,3408.5,3408.51,3408.51,3408.5
12/31/93,3418.4,3418.42,3418.42,3418.4
12/30/93,3428.8,3428.79,3428.79,3428.8
12/29/93,3462,3461.96,3461.96,3462
12/24/93,3412.3,3412.3,3412.3,3412.3
12/23/93,3396.5,3396.51,3396.51,3396.5
12/22/93,3355.7,3355.68,3355.68,3355.7
12/21/93,3342.4,3342.36,3342.36,3342.4
12/20/93,3364.9,3364.86,3364.86,3364.9
12/17/93,3337.1,3337.1,3337.1,3337.1
12/16/93,3311.2,3311.21,3311.21,3311.2
12/15/93,3278.8,3278.78,3278.78,3278.8
12/14/93,3248.4,3248.37,3248.37,3248.4
12/13/93,3254.6,3254.55,3254.55,3254.6
12/10/93,3261.3,3261.27,3261.27,3261.3
12/09/93,3271.6,3271.55,3271.55,3271.6
12/08/93,3277.4,3277.37,3277.37,3277.4
12/07/93,3237.3,3237.26,3237.26,3237.3
12/06/93,3237.3,3237.34,3237.34,3237.3
12/03/93,3234.2,3234.23,3234.23,3234.2
12/02/93,3223.9,3223.95,3223.95,3223.9
12/01/93,3233.2,3233.16,3233.16,3233.2
11/30/93,3166.9,3166.85,3166.85,3166.9
11/29/93,3135.8,3135.84,3135.84,3135.8
11/26/93,3111.4,3111.39,3111.39,3111.4
11/25/93,3093.1,3093.11,3093.11,3093.1
11/24/93,3067.2,3067.21,3067.21,3067.2
11/23/93,3069.3,3069.29,3069.29,3069.3
11/22/93,3070.6,3070.62,3070.62,3070.6
11/19/93,3108,3107.99,3107.99,3108
11/18/93,3125.5,3125.51,3125.51,3125.5
11/17/93,3120,3120.01,3120.01,3120
11/16/93,3097.5,3097.55,3097.55,3097.5
11/15/93,3093.3,3093.32,3093.32,3093.3
11/12/93,3099.1,3099.07,3099.07,3099.1
11/11/93,3099.7,3099.74,3099.74,3099.7
11/10/93,3098.5,3098.48,3098.48,3098.5
11/09/93,3096,3096.02,3096.02,3096
11/08/93,3077.6,3077.62,3077.62,3077.6
11/05/93,3085.6,3085.56,3085.56,3085.6
11/04/93,3149,3148.98,3148.98,3149
11/03/93,3162.3,3162.3,3162.3,3162.3
11/02/93,3164.1,3164.08,3164.08,3164.1
11/01/93,3164.4,3164.4,3164.4,3164.4
10/29/93,3171,3170.98,3170.98,3171
10/28/93,3163,3163.05,3163.05,3163
10/27/93,3154.3,3154.29,3154.29,3154.3
10/26/93,3165.3,3165.29,3165.29,3165.3
10/25/93,3184.8,3184.78,3184.78,3184.8
10/22/93,3199,3198.99,3198.99,3199
10/21/93,3188.3,3188.26,3188.26,3188.3
10/20/93,3156.3,3156.35,3156.35,3156.3
10/19/93,3129.6,3129.57,3129.57,3129.6
10/18/93,3137.6,3137.57,3137.57,3137.6
10/15/93,3120.8,3120.84,3120.84,3120.8
10/14/93,3086.3,3086.25,3086.25,3086.3
10/13/93,3080.9,3080.88,3080.88,3080.9
10/12/93,3094.7,3094.66,3094.66,3094.7
10/11/93,3102.2,3102.21,3102.21,3102.2
10/08/93,3108.6,3108.57,3108.57,3108.6
10/07/93,3092.4,3092.4,3092.4,3092.4
10/06/93,3100.77,3100.77,3100.77,3100.77
10/05/93,3085.2,3085.24,3085.24,3085.2
10/04/93,3067.7,3067.73,3067.73,3067.7
10/01/93,3039.3,3039.27,3039.27,3039.3
09/30/93,3037.5,3037.47,3037.47,3037.5
09/29/93,3030.1,3030.07,3030.07,3030.1
09/28/93,3036.9,3036.91,3036.91,3036.9
09/27/93,3026.3,3026.34,3026.34,3026.3
09/24/93,3005.2,3005.2,3005.2,3005.2
09/23/93,3001.3,3001.29,3001.29,3001.3
09/22/93,3007.5,3007.53,3007.53,3007.5
09/21/93,3001.6,3001.59,3001.59,3001.6
09/20/93,3004.5,3004.53,3004.53,3004.5
09/17/93,3005.5,3005.48,3005.48,3005.5
09/16/93,3003.9,3003.88,3003.88,3003.9
09/15/93,2989.4,2989.41,2989.41,2989.4
09/14/93,3028,3028,3028,3028
09/13/93,3024.8,3024.79,3024.79,3024.8
09/10/93,3037,3036.99,3036.99,3037
09/09/93,3031.2,3031.2,3031.2,3031.2
09/08/93,3035.4,3035.39,3035.39,3035.4
09/07/93,3038.6,3038.57,3038.57,3038.6
09/06/93,3059,3059.01,3059.01,3059
09/03/93,3057.3,3057.26,3057.26,3057.3
09/02/93,3072.6,3072.57,3072.57,3072.6
09/01/93,3085.1,3085.05,3085.05,3085.1
08/31/93,3100,3099.97,3099.97,3100
08/27/93,3100.6,3100.62,3100.62,3100.6
08/26/93,3079.2,3079.23,3079.23,3079.2
08/25/93,3079.2,3079.17,3079.17,3079.2
08/24/93,3049.3,3049.35,3049.35,3049.3
08/23/93,3042,3042.05,3042.05,3042
08/20/93,3057.6,3057.59,3057.59,3057.6
08/19/93,3065.5,3065.46,3065.46,3065.5
08/18/93,3073.6,3073.65,3073.65,3073.6
08/17/93,3025,3025.03,3025.03,3025
08/16/93,3008.3,3008.27,3008.27,3008.3
08/13/93,3010.1,3010.1,3010.1,3010.1
08/12/93,3009.1,3009.1,3009.1,3009.1
08/11/93,3006.1,3006.1,3006.1,3006.1
08/10/93,2971.6,2971.65,2971.65,2971.6
08/09/93,2986.4,2986.43,2986.43,2986.4
08/06/93,2969.8,2969.77,2969.77,2969.8
08/05/93,2943.4,2943.45,2943.45,2943.4
08/04/93,2941.3,2941.31,2941.31,2941.3
08/03/93,2945,2945.02,2945.02,2945
08/02/93,2941.7,2941.72,2941.72,2941.7
07/30/93,2926.5,2926.46,2926.46,2926.5
07/29/93,2917.6,2917.61,2917.61,2917.6
07/28/93,2884.2,2884.23,2884.23,2884.2
07/27/93,2879.4,2879.43,2879.43,2879.4
07/26/93,2844.2,2844.17,2844.17,2844.2
07/23/93,2827.7,2827.67,2827.67,2827.7
07/22/93,2820.1,2820.08,2820.08,2820.1
07/21/93,2814.1,2814.12,2814.12,2814.1
07/20/93,2823.9,2823.9,2823.9,2823.9
07/19/93,2842.9,2842.94,2842.94,2842.9
07/16/93,2833,2832.97,2832.97,2833
07/15/93,2831.7,2831.65,2831.65,2831.7
07/14/93,2832.3,2832.31,2832.31,2832.3
07/13/93,2837.1,2837.08,2837.08,2837.1
07/12/93,2830.9,2830.92,2830.92,2830.9
07/09/93,2843.2,2843.15,2843.15,2843.2
07/08/93,2845.9,2845.93,2845.93,2845.9
07/07/93,2848.3,2848.28,2848.28,2848.3
07/06/93,2848.1,2848.05,2848.05,2848.1
07/05/93,2838.5,2838.49,2838.49,2838.5
07/02/93,2857.7,2857.67,2857.67,2857.7
07/01/93,2888.8,2888.78,2888.78,2888.8
06/30/93,2900,2899.95,2899.95,2900
06/29/93,2886,2886.02,2886.02,2886
06/28/93,2897,2896.96,2896.96,2897
06/25/93,2887.5,2887.46,2887.46,2887.5
06/24/93,2894.7,2894.75,2894.75,2894.7
06/23/93,2900.7,2900.68,2900.68,2900.7
06/22/93,2907.6,2907.6,2907.6,2907.6
06/21/93,2903.4,2903.41,2903.41,2903.4
06/18/93,2879.4,2879.45,2879.45,2879.4
06/17/93,2875.7,2875.72,2875.72,2875.7
06/16/93,2883,2882.96,2882.96,2883
06/15/93,2870,2870.03,2870.03,2870
06/14/93,2885.5,2885.46,2885.46,2885.5
06/11/93,2861.8,2861.75,2861.75,2861.8
06/10/93,2860,2860.05,2860.05,2860
06/09/93,2866.9,2866.9,2866.9,2866.9
06/08/93,2844.4,2844.36,2844.36,2844.4
06/07/93,2844.8,2844.83,2844.83,2844.8
06/04/93,2829.9,2829.85,2829.85,2829.9
06/03/93,2852.8,2852.82,2852.82,2852.8
06/02/93,2863,2862.98,2862.98,2863
06/01/93,2849.2,2849.2,2849.2,2849.2
05/28/93,2840.7,2840.75,2840.75,2840.7
05/27/93,2855.3,2855.3,2855.3,2855.3
05/26/93,2846.9,2846.87,2846.87,2846.9
05/25/93,2837.7,2837.66,2837.66,2837.7
05/24/93,2825.6,2825.57,2825.57,2825.6
05/21/93,2812.2,2812.17,2812.17,2812.2
05/20/93,2816.8,2816.8,2816.8,2816.8
05/19/93,2819.7,2819.66,2819.66,2819.7
05/18/93,2847.3,2847.26,2847.26,2847.3
05/17/93,2858.1,2858.09,2858.09,2858.1
05/14/93,2847,2846.98,2846.98,2847
05/13/93,2849.3,2849.34,2849.34,2849.3
05/12/93,2860.8,2860.85,2860.85,2860.8
05/11/93,2836.1,2836.09,2836.09,2836.1
05/10/93,2829.8,2829.78,2829.78,2829.8
05/07/93,2793.7,2793.69,2793.69,2793.7
05/06/93,2786.3,2786.33,2786.33,2786.3
05/05/93,2796.5,2796.5,2796.5,2796.5
05/04/93,2812.6,2812.58,2812.58,2812.6
04/30/93,2813.1,2813.11,2813.11,2813.1
04/29/93,2786.8,2786.79,2786.79,2786.8
04/28/93,2797.3,2797.31,2797.31,2797.3
04/27/93,2832.7,2832.69,2832.69,2832.7
04/26/93,2822.3,2822.27,2822.27,2822.3
04/23/93,2843.8,2843.85,2843.85,2843.8
04/22/93,2881.1,2881.05,2881.05,2881.1
04/21/93,2869.6,2869.6,2869.6,2869.6
04/20/93,2856.1,2856.13,2856.13,2856.1
04/19/93,2830,2830.05,2830.05,2830
04/16/93,2824.4,2824.37,2824.37,2824.4
04/15/93,2839.7,2839.72,2839.72,2839.7
04/14/93,2842.1,2842.14,2842.14,2842.1
04/13/93,2846.8,2846.77,2846.77,2846.8
04/08/93,2821.8,2821.76,2821.76,2821.8
04/07/93,2822.1,2822.05,2822.05,2822.1
04/06/93,2832.2,2832.23,2832.23,2832.2
04/05/93,2838.8,2838.84,2838.84,2838.8
04/02/93,2869.9,2869.92,2869.92,2869.9
04/01/93,2878.4,2878.45,2878.45,2878.4
03/31/93,2878.7,2878.67,2878.67,2878.7
03/30/93,2861,2860.96,2860.96,2861
03/29/93,2846.5,2846.5,2846.5,2846.5
03/26/93,2852.9,2852.85,2852.85,2852.9
03/25/93,2852.8,2852.77,2852.77,2852.8
03/24/93,2860.6,2860.63,2860.63,2860.6
03/23/93,2861.1,2861.09,2861.09,2861.1
03/22/93,2863.9,2863.94,2863.94,2863.9
03/19/93,2900.1,2900.1,2900.1,2900.1
03/18/93,2879.7,2879.7,2879.7,2879.7
